 3.05302986e-10  9.80948001e-06  3.05302986e-10  1.09998350e+00  3.05302986e-10  1.09893019e+00  3.05302986e-10  1.09894202e+00 
 3.10302986e-10  9.81585045e-06  3.10302986e-10  1.09998350e+00  3.10302986e-10  1.09892999e+00  3.10302986e-10  1.09894202e+00 
 3.15302986e-10  9.80946734e-06  3.15302986e-10  1.09998350e+00  3.15302986e-10  1.09892980e+00  3.15302986e-10  1.09894202e+00 
 3.20302986e-10  9.81583997e-06  3.20302986e-10  1.09998350e+00  3.20302986e-10  1.09892960e+00  3.20302986e-10  1.09894202e+00 
 3.25302986e-10  9.80945431e-06  3.25302986e-10  1.09998350e+00  3.25302986e-10  1.09892940e+00  3.25302986e-10  1.09894202e+00 
 3.30302986e-10  9.81582960e-06  3.30302986e-10  1.09998350e+00  3.30302986e-10  1.09892921e+00  3.30302986e-10  1.09894202e+00 
 3.35302986e-10  9.80944132e-06  3.35302986e-10  1.09998350e+00  3.35302986e-10  1.09892901e+00  3.35302986e-10  1.09894201e+00 
 3.40302986e-10  9.81581910e-06  3.40302986e-10  1.09998350e+00  3.40302986e-10  1.09892882e+00  3.40302986e-10  1.09894201e+00 
 3.45302986e-10  9.80942861e-06  3.45302986e-10  1.09998350e+00  3.45302986e-10  1.09892862e+00  3.45302986e-10  1.09894201e+00 
 3.50302986e-10  9.81580859e-06  3.50302986e-10  1.09998350e+00  3.50302986e-10  1.09892842e+00  3.50302986e-10  1.09894201e+00 
 3.55302986e-10  9.80941557e-06  3.55302986e-10  1.09998350e+00  3.55302986e-10  1.09892823e+00  3.55302986e-10  1.09894201e+00 
 3.60302986e-10  9.81579809e-06  3.60302986e-10  1.09998350e+00  3.60302986e-10  1.09892803e+00  3.60302986e-10  1.09894201e+00 
 3.65302986e-10  9.80940277e-06  3.65302986e-10  1.09998350e+00  3.65302986e-10  1.09892784e+00  3.65302986e-10  1.09894201e+00 
 3.70302986e-10  9.81578756e-06  3.70302986e-10  1.09998350e+00  3.70302986e-10  1.09892764e+00  3.70302986e-10  1.09894200e+00 
 3.75302986e-10  9.80938993e-06  3.75302986e-10  1.09998350e+00  3.75302986e-10  1.09892744e+00  3.75302986e-10  1.09894200e+00 
 3.80302986e-10  9.81577717e-06  3.80302986e-10  1.09998350e+00  3.80302986e-10  1.09892725e+00  3.80302986e-10  1.09894200e+00 
 3.85302986e-10  9.80937694e-06  3.85302986e-10  1.09998350e+00  3.85302986e-10  1.09892705e+00  3.85302986e-10  1.09894200e+00 
 3.90302986e-10  9.81576657e-06  3.90302986e-10  1.09998350e+00  3.90302986e-10  1.09892686e+00  3.90302986e-10  1.09894200e+00 
 3.95302986e-10  9.80936415e-06  3.95302986e-10  1.09998350e+00  3.95302986e-10  1.09892666e+00  3.95302986e-10  1.09894200e+00 
 4.00302986e-10  9.81575611e-06  4.00302986e-10  1.09998350e+00  4.00302986e-10  1.09892646e+00  4.00302986e-10  1.09894199e+00 
 4.05302986e-10  9.80935138e-06  4.05302986e-10  1.09998350e+00  4.05302986e-10  1.09892627e+00  4.05302986e-10  1.09894199e+00 
 4.10302986e-10  9.81574551e-06  4.10302986e-10  1.09998350e+00  4.10302986e-10  1.09892607e+00  4.10302986e-10  1.09894199e+00 
 4.15302986e-10  9.80933840e-06  4.15302986e-10  1.09998350e+00  4.15302986e-10  1.09892588e+00  4.15302986e-10  1.09894199e+00 
 4.20302986e-10  9.81573513e-06  4.20302986e-10  1.09998350e+00  4.20302986e-10  1.09892568e+00  4.20302986e-10  1.09894199e+00 
 4.25302986e-10  9.80932559e-06  4.25302986e-10  1.09998350e+00  4.25302986e-10  1.09892548e+00  4.25302986e-10  1.09894199e+00 
 4.30302986e-10  9.81572452e-06  4.30302986e-10  1.09998350e+00  4.30302986e-10  1.09892529e+00  4.30302986e-10  1.09894199e+00 
 4.35302986e-10  9.80931275e-06  4.35302986e-10  1.09998350e+00  4.35302986e-10  1.09892509e+00  4.35302986e-10  1.09894198e+00 
 4.40302986e-10  9.81571385e-06  4.40302986e-10  1.09998350e+00  4.40302986e-10  1.09892490e+00  4.40302986e-10  1.09894198e+00 
 4.45302986e-10  9.80930001e-06  4.45302986e-10  1.09998350e+00  4.45302986e-10  1.09892470e+00  4.45302986e-10  1.09894198e+00 
 4.50302986e-10  9.81570344e-06  4.50302986e-10  1.09998350e+00  4.50302986e-10  1.09892450e+00  4.50302986e-10  1.09894198e+00 
 4.55302986e-10  9.80928713e-06  4.55302986e-10  1.09998350e+00  4.55302986e-10  1.09892431e+00  4.55302986e-10  1.09894198e+00 
 4.60302986e-10  9.81569287e-06  4.60302986e-10  1.09998350e+00  4.60302986e-10  1.09892411e+00  4.60302986e-10  1.09894198e+00 
 4.65302986e-10  9.80927425e-06  4.65302986e-10  1.09998350e+00  4.65302986e-10  1.09892392e+00  4.65302986e-10  1.09894197e+00 
 4.70302986e-10  9.81568232e-06  4.70302986e-10  1.09998350e+00  4.70302986e-10  1.09892372e+00  4.70302986e-10  1.09894197e+00 
 4.75302986e-10  9.80926150e-06  4.75302986e-10  1.09998350e+00  4.75302986e-10  1.09892352e+00  4.75302986e-10  1.09894197e+00 
 4.80302986e-10  9.81567175e-06  4.80302986e-10  1.09998350e+00  4.80302986e-10  1.09892333e+00  4.80302986e-10  1.09894197e+00 
 4.85302986e-10  9.80924876e-06  4.85302986e-10  1.09998350e+00  4.85302986e-10  1.09892313e+00  4.85302986e-10  1.09894197e+00 
 4.90302986e-10  9.81566125e-06  4.90302986e-10  1.09998350e+00  4.90302986e-10  1.09892294e+00  4.90302986e-10  1.09894197e+00 
 4.95302986e-10  9.80923577e-06  4.95302986e-10  1.09998350e+00  4.95302986e-10  1.09892274e+00  4.95302986e-10  1.09894197e+00 
